[GENERAL]
DATE=June 15, 2021 at 11:30:25
CYME_VERSION=8.02

[SI]

[LOADS]
FORMAT_LOADS=SectionID,DeviceNumber,LoadType,Connection,Location
p1ulv4243_load_p1ulv4243,p1ulv4243_load_p1ulv4243,SPOT,0,A,,,p1ulv4243_load_p1ulv4243,PQ,50.0,50.0,0.8850099999999999,0.18017149277293337,0.8850099999999999,0.18017149277293337,0
p1ulv4244_load_p1ulv4244,p1ulv4244_load_p1ulv4244,SPOT,0,A,,,p1ulv4244_load_p1ulv4244,PQ,50.0,50.0,0.95501,0.19492019119648796,0.95501,0.19492019119648796,0
p1ulv4245_load_p1ulv4245,p1ulv4245_load_p1ulv4245,SPOT,0,C,,,p1ulv4245_load_p1ulv4245,PQ,50.0,50.0,0.82501,0.17009811707696765,0.82501,0.17009811707696765,0
p1ulv4246_load_p1ulv4246,p1ulv4246_load_p1ulv4246,SPOT,0,A,,,p1ulv4246_load_p1ulv4246,PQ,50.0,50.0,0.82501,0.17009811707696765,0.82501,0.17009811707696765,0
p1ulv4247_load_p1ulv4247,p1ulv4247_load_p1ulv4247,SPOT,0,A,,,p1ulv4247_load_p1ulv4247,PQ,50.0,50.0,0.8900099999999999,0.17979073645711227,0.8900099999999999,0.17979073645711227,0
p1ulv4248_load_p1ulv4248,p1ulv4248_load_p1ulv4248,SPOT,0,A,,,p1ulv4248_load_p1ulv4248,PQ,50.0,50.0,1.0600100000000001,0.2152442108586509,1.0600100000000001,0.2152442108586509,0
p1ulv4249_load_p1ulv4249,p1ulv4249_load_p1ulv4249,SPOT,0,A,,,p1ulv4249_load_p1ulv4249,PQ,50.0,50.0,1.12501,0.23020300330136328,1.12501,0.23020300330136328,0
p1ulv4250_load_p1ulv4250,p1ulv4250_load_p1ulv4250,SPOT,0,A,,,p1ulv4250_load_p1ulv4250,PQ,50.0,50.0,1.07001,0.21502503568921616,1.07001,0.21502503568921616,0
p1ulv4251_load_p1ulv4251,p1ulv4251_load_p1ulv4251,SPOT,0,A,,,p1ulv4251_load_p1ulv4251,PQ,50.0,50.0,1.07501,0.21997184965377958,1.07501,0.21997184965377958,0
p1ulv4251_load_p1ulv4252,p1ulv4251_load_p1ulv4252,SPOT,0,A,,,p1ulv4251_load_p1ulv4252,PQ,50.0,50.0,1.01001,0.20509127782695066,1.01001,0.20509127782695066,0
p1ulv4253_load_p1ulv4253,p1ulv4253_load_p1ulv4253,SPOT,0,A,,,p1ulv4253_load_p1ulv4253,PQ,50.0,50.0,1.09501,0.22004893816884757,1.09501,0.22004893816884757,0
p1ulv4254_load_p1ulv4254,p1ulv4254_load_p1ulv4254,SPOT,0,A,,,p1ulv4254_load_p1ulv4254,PQ,50.0,50.0,0.75001,0.14992512422510845,0.75001,0.14992512422510845,0
p1ulv4255_load_p1ulv4255,p1ulv4255_load_p1ulv4255,SPOT,0,A,,,p1ulv4255_load_p1ulv4255,PQ,50.0,50.0,0.6600050000000001,0.13505225126346992,0.6600050000000001,0.13505225126346992,0
p1ulv4256_load_p1ulv4256,p1ulv4256_load_p1ulv4256,SPOT,0,C,,,p1ulv4256_load_p1ulv4256,PQ,50.0,50.0,0.8850099999999999,0.18017149277293337,0.8850099999999999,0.18017149277293337,0
p1ulv4257_load_p1ulv4257,p1ulv4257_load_p1ulv4257,SPOT,0,C,,,p1ulv4257_load_p1ulv4257,PQ,50.0,50.0,0.84501,0.1698099133725335,0.84501,0.1698099133725335,0
p1ulv4258_load_p1ulv4258,p1ulv4258_load_p1ulv4258,SPOT,0,C,,,p1ulv4258_load_p1ulv4258,PQ,50.0,50.0,0.92501,0.19023773697225912,0.92501,0.19023773697225912,0
p1ulv4259_load_p1ulv4259,p1ulv4259_load_p1ulv4259,SPOT,0,C,,,p1ulv4259_load_p1ulv4259,PQ,50.0,50.0,0.94501,0.1899055232910591,0.94501,0.1899055232910591,0
p1ulv4260_load_p1ulv4260,p1ulv4260_load_p1ulv4260,SPOT,0,C,,,p1ulv4260_load_p1ulv4260,PQ,50.0,50.0,1.00001,0.2051442614049283,1.00001,0.2051442614049283,0
p1ulv4260_load_p1ulv4261,p1ulv4260_load_p1ulv4261,SPOT,0,C,,,p1ulv4260_load_p1ulv4261,PQ,50.0,50.0,1.10001,0.2250874264775714,1.10001,0.2250874264775714,0
p1ulv4262_load_p1ulv4262,p1ulv4262_load_p1ulv4262,SPOT,0,C,,,p1ulv4262_load_p1ulv4262,PQ,50.0,50.0,0.75001,0.14992512422510845,0.75001,0.14992512422510845,0
p1ulv4263_load_p1ulv4263,p1ulv4263_load_p1ulv4263,SPOT,0,A,,,p1ulv4263_load_p1ulv4263,PQ,50.0,50.0,0.6550050000000001,0.13504698994678754,0.6550050000000001,0.13504698994678754,0
p1ulv4264_load_p1ulv4264,p1ulv4264_load_p1ulv4264,SPOT,0,C,,,p1ulv4264_load_p1ulv4264,PQ,50.0,50.0,0.8650100000000001,0.17519464971518603,0.8650100000000001,0.17519464971518603,0
p1ulv4265_load_p1ulv4265,p1ulv4265_load_p1ulv4265,SPOT,0,C,,,p1ulv4265_load_p1ulv4265,PQ,50.0,50.0,1.09501,0.225199970121397,1.09501,0.225199970121397,0
p1ulv4266_load_p1ulv4266,p1ulv4266_load_p1ulv4266,SPOT,0,C,,,p1ulv4266_load_p1ulv4266,PQ,50.0,50.0,1.15001,0.23472023233041867,1.15001,0.23472023233041867,0
p1ulv4267_load_p1ulv4267,p1ulv4267_load_p1ulv4267,SPOT,0,C,,,p1ulv4267_load_p1ulv4267,PQ,50.0,50.0,1.09501,0.22004893816884757,1.09501,0.22004893816884757,0
p1ulv4268_load_p1ulv4268,p1ulv4268_load_p1ulv4268,SPOT,0,C,,,p1ulv4268_load_p1ulv4268,PQ,50.0,50.0,0.8700100000000001,0.17483381585216487,0.8700100000000001,0.17483381585216487,0
p1ulv4269_load_p1ulv4269,p1ulv4269_load_p1ulv4269,SPOT,0,B,,,p1ulv4269_load_p1ulv4269,PQ,50.0,50.0,0.8900099999999999,0.17979073645711227,0.8900099999999999,0.17979073645711227,0
p1ulv4270_load_p1ulv4270,p1ulv4270_load_p1ulv4270,SPOT,0,B,,,p1ulv4270_load_p1ulv4270,PQ,50.0,50.0,0.94501,0.1899055232910591,0.94501,0.1899055232910591,0
p1ulv4271_load_p1ulv4271,p1ulv4271_load_p1ulv4271,SPOT,0,B,,,p1ulv4271_load_p1ulv4271,PQ,50.0,50.0,1.05501,0.21478031501381045,1.05501,0.21478031501381045,0
p1ulv4272_load_p1ulv4272,p1ulv4272_load_p1ulv4272,SPOT,0,C,,,p1ulv4272_load_p1ulv4272,PQ,50.0,50.0,0.94001,0.18989122614021203,0.94001,0.18989122614021203,0
p1ulv4273_load_p1ulv4273,p1ulv4273_load_p1ulv4273,SPOT,0,C,,,p1ulv4273_load_p1ulv4273,PQ,50.0,50.0,0.595005,0.11988372241677617,0.595005,0.11988372241677617,0
p1ulv4274_load_p1ulv4274,p1ulv4274_load_p1ulv4274,SPOT,0,C,,,p1ulv4274_load_p1ulv4274,PQ,50.0,50.0,1.4700150000000003,0.3000341408589494,1.4700150000000003,0.3000341408589494,0
p1ulv4275_load_p1ulv4275,p1ulv4275_load_p1ulv4275,SPOT,0,C,,,p1ulv4275_load_p1ulv4275,PQ,50.0,50.0,1.560015,0.3151383082596173,1.560015,0.3151383082596173,0
p1ulv4274_load_p1ulv4276,p1ulv4274_load_p1ulv4276,SPOT,0,C,,,p1ulv4274_load_p1ulv4276,PQ,50.0,50.0,1.395015,0.2847264327305145,1.395015,0.2847264327305145,0
p1ulv4277_load_p1ulv4277,p1ulv4277_load_p1ulv4277,SPOT,0,B,,,p1ulv4277_load_p1ulv4277,PQ,50.0,50.0,1.0500100000000003,0.21485627282998776,1.0500100000000003,0.21485627282998776,0
p1ulv4278_load_p1ulv4278,p1ulv4278_load_p1ulv4278,SPOT,0,B,,,p1ulv4278_load_p1ulv4278,PQ,50.0,50.0,1.00001,0.2051442614049283,1.00001,0.2051442614049283,0
p1ulv4279_load_p1ulv4279,p1ulv4279_load_p1ulv4279,SPOT,0,B,,,p1ulv4279_load_p1ulv4279,PQ,50.0,50.0,0.96001,0.19493834479525046,0.96001,0.19493834479525046,0
p1ulv4280_load_p1ulv4280,p1ulv4280_load_p1ulv4280,SPOT,0,B,,,p1ulv4280_load_p1ulv4280,PQ,50.0,50.0,1.04001,0.21009220550641156,1.04001,0.21009220550641156,0
p1ulv4281_load_p1ulv4281,p1ulv4281_load_p1ulv4281,SPOT,0,B,,,p1ulv4281_load_p1ulv4281,PQ,50.0,50.0,1.295015,0.26498994881851273,1.295015,0.26498994881851273,0
p1ulv4282_load_p1ulv4282,p1ulv4282_load_p1ulv4282,SPOT,0,B,,,p1ulv4282_load_p1ulv4282,PQ,50.0,50.0,1.310015,0.26532365989600043,1.310015,0.26532365989600043,0
p1ulv4283_load_p1ulv4283,p1ulv4283_load_p1ulv4283,SPOT,0,A,,,p1ulv4283_load_p1ulv4283,PQ,50.0,50.0,1.6900149999999998,0.34493675136902513,1.6900149999999998,0.34493675136902513,0
p1ulv4284_load_p1ulv4284,p1ulv4284_load_p1ulv4284,SPOT,0,A,,,p1ulv4284_load_p1ulv4284,PQ,50.0,50.0,1.03501,0.2101677443428008,1.03501,0.2101677443428008,0
p1ulv4285_load_p1ulv4285,p1ulv4285_load_p1ulv4285,SPOT,0,A,,,p1ulv4285_load_p1ulv4285,PQ,50.0,50.0,1.1750100000000003,0.23982280170656367,1.1750100000000003,0.23982280170656367,0
p1ulv4286_load_p1ulv4286,p1ulv4286_load_p1ulv4286,SPOT,0,A,,,p1ulv4286_load_p1ulv4286,PQ,50.0,50.0,1.12001,0.2297613266028677,1.12001,0.2297613266028677,0
p1ulv4286_load_p1ulv4287,p1ulv4286_load_p1ulv4287,SPOT,0,A,,,p1ulv4286_load_p1ulv4287,PQ,50.0,50.0,0.595005,0.11988372241677617,0.595005,0.11988372241677617,0
p1ulv4288_load_p1ulv4288,p1ulv4288_load_p1ulv4288,SPOT,0,A,,,p1ulv4288_load_p1ulv4288,PQ,50.0,50.0,0.2400025,0.04997647471906217,0.2400025,0.04997647471906217,0
p1ulv4289_load_p1ulv4289,p1ulv4289_load_p1ulv4289,SPOT,0,A,,,p1ulv4289_load_p1ulv4289,PQ,50.0,50.0,0.615005,0.12488209158321581,0.615005,0.12488209158321581,0
p1ulv4290_load_p1ulv4290,p1ulv4290_load_p1ulv4290,SPOT,0,A,,,p1ulv4290_load_p1ulv4290,PQ,50.0,50.0,1.00501,0.20512532994877788,1.00501,0.20512532994877788,0
p1ulv4290_load_p1ulv4291,p1ulv4290_load_p1ulv4291,SPOT,0,A,,,p1ulv4290_load_p1ulv4291,PQ,50.0,50.0,0.95501,0.19492019119648796,0.95501,0.19492019119648796,0
p1ulv4292_load_p1ulv4292,p1ulv4292_load_p1ulv4292,SPOT,0,A,,,p1ulv4292_load_p1ulv4292,PQ,50.0,50.0,1.01001,0.20509127782695066,1.01001,0.20509127782695066,0
p1ulv4293_load_p1ulv4293,p1ulv4293_load_p1ulv4293,SPOT,0,A,,,p1ulv4293_load_p1ulv4293,PQ,50.0,50.0,0.96501,0.19494147098176193,0.96501,0.19494147098176193,0
p1ulv4294_load_p1ulv4294,p1ulv4294_load_p1ulv4294,SPOT,0,A,,,p1ulv4294_load_p1ulv4294,PQ,50.0,50.0,0.625005,0.12493693719592258,0.625005,0.12493693719592258,0
p1ulv4294_load_p1ulv4295,p1ulv4294_load_p1ulv4295,SPOT,0,A,,,p1ulv4294_load_p1ulv4295,PQ,50.0,50.0,0.625005,0.12493693719592258,0.625005,0.12493693719592258,0
p1ulv4296_load_p1ulv4296,p1ulv4296_load_p1ulv4296,SPOT,0,A,,,p1ulv4296_load_p1ulv4296,PQ,50.0,50.0,0.580005,0.1198828248936059,0.580005,0.1198828248936059,0
p1ulv4297_load_p1ulv4297,p1ulv4297_load_p1ulv4297,SPOT,0,B,,,p1ulv4297_load_p1ulv4297,PQ,50.0,50.0,0.7900100000000001,0.16000453777585702,0.7900100000000001,0.16000453777585702,0
p1ulv4298_load_p1ulv4298,p1ulv4298_load_p1ulv4298,SPOT,0,B,,,p1ulv4298_load_p1ulv4298,PQ,50.0,50.0,0.7650099999999999,0.154941167129414,0.7650099999999999,0.154941167129414,0
p1ulv4299_load_p1ulv4299,p1ulv4299_load_p1ulv4299,SPOT,0,C,,,p1ulv4299_load_p1ulv4299,PQ,50.0,50.0,0.82501,0.17009811707696765,0.82501,0.17009811707696765,0
p1ulv4300_load_p1ulv4300,p1ulv4300_load_p1ulv4300,SPOT,0,B,,,p1ulv4300_load_p1ulv4300,PQ,50.0,50.0,0.9900100000000001,0.19999171582331182,0.9900100000000001,0.19999171582331182,0
p1ulv4301_load_p1ulv4301,p1ulv4301_load_p1ulv4301,SPOT,0,B,,,p1ulv4301_load_p1ulv4301,PQ,50.0,50.0,0.79501,0.1601814407585839,0.79501,0.1601814407585839,0
p1ulv4302_load_p1ulv4302,p1ulv4302_load_p1ulv4302,SPOT,0,B,,,p1ulv4302_load_p1ulv4302,PQ,50.0,50.0,0.82501,0.17009811707696765,0.82501,0.17009811707696765,0
p1ulv4303_load_p1ulv4303,p1ulv4303_load_p1ulv4303,SPOT,0,C,,,p1ulv4303_load_p1ulv4303,PQ,50.0,50.0,4.570045,0.9303757355165255,4.570045,0.9303757355165255,0
p1ulv4303_load_p1ulv4304,p1ulv4303_load_p1ulv4304,SPOT,0,C,,,p1ulv4303_load_p1ulv4304,PQ,50.0,50.0,0.580005,0.1198828248936059,0.580005,0.1198828248936059,0
p1ulv4305_load_p1ulv4305,p1ulv4305_load_p1ulv4305,SPOT,0,C,,,p1ulv4305_load_p1ulv4305,PQ,50.0,50.0,0.555005,0.1150011013333981,0.555005,0.1150011013333981,0
p1ulv4306_load_p1ulv4306,p1ulv4306_load_p1ulv4306,SPOT,0,C,,,p1ulv4306_load_p1ulv4306,PQ,50.0,50.0,0.585005,0.12000921855100456,0.585005,0.12000921855100456,0
p1ulv4307_load_p1ulv4307,p1ulv4307_load_p1ulv4307,SPOT,0,C,,,p1ulv4307_load_p1ulv4307,PQ,50.0,50.0,0.580005,0.1198828248936059,0.580005,0.1198828248936059,0
p1ulv4307_load_p1ulv4308,p1ulv4307_load_p1ulv4308,SPOT,0,C,,,p1ulv4307_load_p1ulv4308,PQ,50.0,50.0,0.605005,0.12505014348972168,0.605005,0.12505014348972168,0
p1ulv4309_load_p1ulv4309,p1ulv4309_load_p1ulv4309,SPOT,0,C,,,p1ulv4309_load_p1ulv4309,PQ,50.0,50.0,0.605005,0.12505014348972168,0.605005,0.12505014348972168,0
p1ulv4310_load_p1ulv4310,p1ulv4310_load_p1ulv4310,SPOT,0,C,,,p1ulv4310_load_p1ulv4310,PQ,50.0,50.0,0.8850099999999999,0.18017149277293337,0.8850099999999999,0.18017149277293337,0
p1ulv4311_load_p1ulv4311,p1ulv4311_load_p1ulv4311,SPOT,0,B,,,p1ulv4311_load_p1ulv4311,PQ,50.0,50.0,0.6500050000000002,0.12993437470425945,0.6500050000000002,0.12993437470425945,0
p1ulv4312_load_p1ulv4312,p1ulv4312_load_p1ulv4312,SPOT,0,C,,,p1ulv4312_load_p1ulv4312,PQ,50.0,50.0,1.08001,0.21986984769629242,1.08001,0.21986984769629242,0
p1ulv4313_load_p1ulv4313,p1ulv4313_load_p1ulv4313,SPOT,0,A,,,p1ulv4313_load_p1ulv4313,PQ,50.0,50.0,0.87501,0.17995472722251266,0.87501,0.17995472722251266,0
p1ulv4314_load_p1ulv4314,p1ulv4314_load_p1ulv4314,SPOT,0,A,,,p1ulv4314_load_p1ulv4314,PQ,50.0,50.0,1.4400149999999998,0.2901393409063688,1.4400149999999998,0.2901393409063688,0
p1ulv4315_load_p1ulv4315,p1ulv4315_load_p1ulv4315,SPOT,0,A,,,p1ulv4315_load_p1ulv4315,PQ,50.0,50.0,0.82001,0.1647860108929021,0.82001,0.1647860108929021,0
p1ulv4315_load_p1ulv4316,p1ulv4315_load_p1ulv4316,SPOT,0,A,,,p1ulv4315_load_p1ulv4316,PQ,50.0,50.0,1.330015,0.2700710645231352,1.330015,0.2700710645231352,0
p1ulv4317_load_p1ulv4317,p1ulv4317_load_p1ulv4317,SPOT,0,A,,,p1ulv4317_load_p1ulv4317,PQ,50.0,50.0,1.09501,0.225199970121397,1.09501,0.225199970121397,0
p1ulv4318_load_p1ulv4318,p1ulv4318_load_p1ulv4318,SPOT,0,A,,,p1ulv4318_load_p1ulv4318,PQ,50.0,50.0,1.15501,0.2351384457437382,1.15501,0.2351384457437382,0
p1ulv4319_load_p1ulv4319,p1ulv4319_load_p1ulv4319,SPOT,0,A,,,p1ulv4319_load_p1ulv4319,PQ,50.0,50.0,0.84501,0.1698099133725335,0.84501,0.1698099133725335,0
p1ulv4320_load_p1ulv4320,p1ulv4320_load_p1ulv4320,SPOT,0,A,,,p1ulv4320_load_p1ulv4320,PQ,50.0,50.0,0.87501,0.17995472722251266,0.87501,0.17995472722251266,0
p1ulv4321_load_p1ulv4321,p1ulv4321_load_p1ulv4321,SPOT,0,A,,,p1ulv4321_load_p1ulv4321,PQ,50.0,50.0,0.92501,0.19023773697225912,0.92501,0.19023773697225912,0
p1ulv4321_load_p1ulv4322,p1ulv4321_load_p1ulv4322,SPOT,0,A,,,p1ulv4321_load_p1ulv4322,PQ,50.0,50.0,0.9150100000000001,0.18484098129866214,0.9150100000000001,0.18484098129866214,0
p1ulv4323_load_p1ulv4323,p1ulv4323_load_p1ulv4323,SPOT,0,A,,,p1ulv4323_load_p1ulv4323,PQ,50.0,50.0,1.3150149999999998,0.26495389657884716,1.3150149999999998,0.26495389657884716,0
p1ulv4323_load_p1ulv4324,p1ulv4323_load_p1ulv4324,SPOT,0,A,,,p1ulv4323_load_p1ulv4324,PQ,50.0,50.0,1.14001,0.23029318487261108,1.14001,0.23029318487261108,0
p1ulv4325_load_p1ulv4325,p1ulv4325_load_p1ulv4325,SPOT,0,A,,,p1ulv4325_load_p1ulv4325,PQ,50.0,50.0,1.3800150000000002,0.28022399755483546,1.3800150000000002,0.28022399755483546,0
p1ulv4326_load_p1ulv4326,p1ulv4326_load_p1ulv4326,SPOT,0,A,,,p1ulv4326_load_p1ulv4326,PQ,50.0,50.0,0.84001,0.17013127906874298,0.84001,0.17013127906874298,0
p1ulv4327_load_p1ulv4327,p1ulv4327_load_p1ulv4327,SPOT,0,A,,,p1ulv4327_load_p1ulv4327,PQ,50.0,50.0,1.06501,0.21514245034796142,1.06501,0.21514245034796142,0
p1ulv4328_load_p1ulv4328,p1ulv4328_load_p1ulv4328,SPOT,0,C,,,p1ulv4328_load_p1ulv4328,PQ,50.0,50.0,0.605005,0.12505014348972168,0.605005,0.12505014348972168,0
p1ulv4329_load_p1ulv4329,p1ulv4329_load_p1ulv4329,SPOT,0,C,,,p1ulv4329_load_p1ulv4329,PQ,50.0,50.0,0.6600050000000001,0.13505225126346992,0.6600050000000001,0.13505225126346992,0
p1ulv4330_load_p1ulv4330,p1ulv4330_load_p1ulv4330,SPOT,0,C,,,p1ulv4330_load_p1ulv4330,PQ,50.0,50.0,0.6500050000000002,0.12993437470425945,0.6500050000000002,0.12993437470425945,0
p1ulv4331_load_p1ulv4331,p1ulv4331_load_p1ulv4331,SPOT,0,C,,,p1ulv4331_load_p1ulv4331,PQ,50.0,50.0,0.6750050000000001,0.13493181221259629,0.6750050000000001,0.13493181221259629,0
p1ulv4332_load_p1ulv4332,p1ulv4332_load_p1ulv4332,SPOT,0,C,,,p1ulv4332_load_p1ulv4332,PQ,50.0,50.0,0.680005,0.13984996089752658,0.680005,0.13984996089752658,0
p1ulv4332_load_p1ulv4333,p1ulv4332_load_p1ulv4333,SPOT,0,C,,,p1ulv4332_load_p1ulv4333,PQ,50.0,50.0,0.695005,0.14003207787879351,0.695005,0.14003207787879351,0
p1ulv4334_load_p1ulv4334,p1ulv4334_load_p1ulv4334,SPOT,0,C,,,p1ulv4334_load_p1ulv4334,PQ,50.0,50.0,1.03001,0.21022789932492286,1.03001,0.21022789932492286,0
p1ulv4335_load_p1ulv4335,p1ulv4335_load_p1ulv4335,SPOT,0,A,,,p1ulv4335_load_p1ulv4335,PQ,50.0,50.0,1.330015,0.2700710645231352,1.330015,0.2700710645231352,0
p1ulv4336_load_p1ulv4336,p1ulv4336_load_p1ulv4336,SPOT,0,A,,,p1ulv4336_load_p1ulv4336,PQ,50.0,50.0,1.03001,0.21022789932492286,1.03001,0.21022789932492286,0
p1ulv4337_load_p1ulv4337,p1ulv4337_load_p1ulv4337,SPOT,0,A,,,p1ulv4337_load_p1ulv4337,PQ,50.0,50.0,0.92001,0.18488162081142773,0.92001,0.18488162081142773,0
p1ulv4337_load_p1ulv4338,p1ulv4337_load_p1ulv4338,SPOT,0,A,,,p1ulv4337_load_p1ulv4338,PQ,50.0,50.0,0.93501,0.18986187827940035,0.93501,0.18986187827940035,0
p1ulv4339_load_p1ulv4339,p1ulv4339_load_p1ulv4339,SPOT,0,A,,,p1ulv4339_load_p1ulv4339,PQ,50.0,50.0,0.93001,0.189817621820343,0.93001,0.189817621820343,0
p1ulv4340_load_p1ulv4340,p1ulv4340_load_p1ulv4340,SPOT,0,A,,,p1ulv4340_load_p1ulv4340,PQ,50.0,50.0,0.95501,0.19492019119648796,0.95501,0.19492019119648796,0
p1ulv4341_load_p1ulv4341,p1ulv4341_load_p1ulv4341,SPOT,0,A,,,p1ulv4341_load_p1ulv4341,PQ,50.0,50.0,0.93501,0.18986187827940035,0.93501,0.18986187827940035,0
p1ulv4341_load_p1ulv4342,p1ulv4341_load_p1ulv4342,SPOT,0,A,,,p1ulv4341_load_p1ulv4342,PQ,50.0,50.0,0.715005,0.14518795764661624,0.715005,0.14518795764661624,0
p1ulv4343_load_p1ulv4343,p1ulv4343_load_p1ulv4343,SPOT,0,A,,,p1ulv4343_load_p1ulv4343,PQ,50.0,50.0,0.700005,0.1399292497209331,0.700005,0.1399292497209331,0
p1ulv4344_load_p1ulv4344,p1ulv4344_load_p1ulv4344,SPOT,0,A,,,p1ulv4344_load_p1ulv4344,PQ,50.0,50.0,0.84001,0.17013127906874298,0.84001,0.17013127906874298,0
p1ulv4345_load_p1ulv4345,p1ulv4345_load_p1ulv4345,SPOT,0,A,,,p1ulv4345_load_p1ulv4345,PQ,50.0,50.0,0.700005,0.1399292497209331,0.700005,0.1399292497209331,0
p1ulv4346_load_p1ulv4346,p1ulv4346_load_p1ulv4346,SPOT,0,A,,,p1ulv4346_load_p1ulv4346,PQ,50.0,50.0,0.695005,0.14003207787879351,0.695005,0.14003207787879351,0
p1ulv4346_load_p1ulv4347,p1ulv4346_load_p1ulv4347,SPOT,0,A,,,p1ulv4346_load_p1ulv4347,PQ,50.0,50.0,0.685005,0.14016782808726178,0.685005,0.14016782808726178,0
p1ulv4348_load_p1ulv4348,p1ulv4348_load_p1ulv4348,SPOT,0,A,,,p1ulv4348_load_p1ulv4348,PQ,50.0,50.0,0.710005,0.1449139907963921,0.710005,0.1449139907963921,0
p1ulv4349_load_p1ulv4349,p1ulv4349_load_p1ulv4349,SPOT,0,A,,,p1ulv4349_load_p1ulv4349,PQ,50.0,50.0,0.730005,0.150132970647273,0.730005,0.150132970647273,0
p1ulv4350_load_p1ulv4350,p1ulv4350_load_p1ulv4350,SPOT,0,A,,,p1ulv4350_load_p1ulv4350,PQ,50.0,50.0,0.725005,0.14492668722926993,0.725005,0.14492668722926993,0
p1ulv4351_load_p1ulv4351,p1ulv4351_load_p1ulv4351,SPOT,0,A,,,p1ulv4351_load_p1ulv4351,PQ,50.0,50.0,0.79501,0.1601814407585839,0.79501,0.1601814407585839,0
p1ulv4351_load_p1ulv4352,p1ulv4351_load_p1ulv4352,SPOT,0,A,,,p1ulv4351_load_p1ulv4352,PQ,50.0,50.0,0.93501,0.18986187827940035,0.93501,0.18986187827940035,0
p1ulv4353_load_p1ulv4353,p1ulv4353_load_p1ulv4353,SPOT,0,A,,,p1ulv4353_load_p1ulv4353,PQ,50.0,50.0,0.92001,0.18488162081142773,0.92001,0.18488162081142773,0
p1ulv4354_load_p1ulv4354,p1ulv4354_load_p1ulv4354,SPOT,0,A,,,p1ulv4354_load_p1ulv4354,PQ,50.0,50.0,0.96501,0.19494147098176193,0.96501,0.19494147098176193,0
p1ulv4355_load_p1ulv4355,p1ulv4355_load_p1ulv4355,SPOT,0,A,,,p1ulv4355_load_p1ulv4355,PQ,50.0,50.0,1.05501,0.21478031501381045,1.05501,0.21478031501381045,0
p1ulv4356_load_p1ulv4356,p1ulv4356_load_p1ulv4356,SPOT,0,C,,,p1ulv4356_load_p1ulv4356,PQ,50.0,50.0,1.7800199999999997,0.35958147291422454,1.7800199999999997,0.35958147291422454,0
p1ulv4357_load_p1ulv4357,p1ulv4357_load_p1ulv4357,SPOT,0,C,,,p1ulv4357_load_p1ulv4357,PQ,50.0,50.0,1.465015,0.2997758712202973,1.465015,0.2997758712202973,0
p1ulv4358_load_p1ulv4358,p1ulv4358_load_p1ulv4358,SPOT,0,C,,,p1ulv4358_load_p1ulv4358,PQ,50.0,50.0,1.415015,0.290279304258852,1.415015,0.290279304258852,0
p1ulv4359_load_p1ulv4359,p1ulv4359_load_p1ulv4359,SPOT,0,C,,,p1ulv4359_load_p1ulv4359,PQ,50.0,50.0,0.9100100000000001,0.18478541176355026,0.9100100000000001,0.18478541176355026,0
p1ulv4359_load_p1ulv4360,p1ulv4359_load_p1ulv4360,SPOT,0,C,,,p1ulv4359_load_p1ulv4360,PQ,50.0,50.0,0.85001,0.1699148742584558,0.85001,0.1699148742584558,0
p1ulv4361_load_p1ulv4361,p1ulv4361_load_p1ulv4361,SPOT,0,C,,,p1ulv4361_load_p1ulv4361,PQ,50.0,50.0,0.8600100000000002,0.17508196009045146,0.8600100000000002,0.17508196009045146,0
p1ulv4362_load_p1ulv4362,p1ulv4362_load_p1ulv4362,SPOT,0,C,,,p1ulv4362_load_p1ulv4362,PQ,50.0,50.0,0.8850099999999999,0.18017149277293337,0.8850099999999999,0.18017149277293337,0
p1ulv4363_load_p1ulv4363,p1ulv4363_load_p1ulv4363,SPOT,0,C,,,p1ulv4363_load_p1ulv4363,PQ,50.0,50.0,0.7900100000000001,0.16000453777585702,0.7900100000000001,0.16000453777585702,0
p1ulv4364_load_p1ulv4364,p1ulv4364_load_p1ulv4364,SPOT,0,A,,,p1ulv4364_load_p1ulv4364,PQ,50.0,50.0,0.705005,0.1449914657723998,0.705005,0.1449914657723998,0
p1ulv4364_load_p1ulv4365,p1ulv4364_load_p1ulv4365,SPOT,0,A,,,p1ulv4364_load_p1ulv4365,PQ,50.0,50.0,0.695005,0.14003207787879351,0.695005,0.14003207787879351,0
p1ulv4366_load_p1ulv4366,p1ulv4366_load_p1ulv4366,SPOT,0,A,,,p1ulv4366_load_p1ulv4366,PQ,50.0,50.0,0.680005,0.13984996089752658,0.680005,0.13984996089752658,0
p1ulv4367_load_p1ulv4367,p1ulv4367_load_p1ulv4367,SPOT,0,A,,,p1ulv4367_load_p1ulv4367,PQ,50.0,50.0,0.75001,0.14992512422510845,0.75001,0.14992512422510845,0
p1ulv4368_load_p1ulv4368,p1ulv4368_load_p1ulv4368,SPOT,0,A,,,p1ulv4368_load_p1ulv4368,PQ,50.0,50.0,0.745005,0.15010625560980215,0.745005,0.15010625560980215,0
p1ulv4369_load_p1ulv4369,p1ulv4369_load_p1ulv4369,SPOT,0,A,,,p1ulv4369_load_p1ulv4369,PQ,50.0,50.0,0.550005,0.1099446246709121,0.550005,0.1099446246709121,0
