,phases,windings,wdg,bus,conn,kV,kVA,tap,%R,Rneut,Xneut,buses,conns,kVs,kVAs,taps,XHL,XHT,XLT,Xscarray,thermal,n,m,flrise,hsrise,%loadloss,%noloadloss,normhkVA,emerghkVA,sub,MaxTap,MinTap,NumTaps,subname,%imag,ppm_antifloat,%Rs,bank,XfmrCode,XRConst,X12,X13,X23,LeadLag,WdgCurrents,Core,RdcOhms,Seasons,Ratings,normamps,emergamps,faultrate,pctperm,repair,basefreq,enabled,like
Transformer.tr(r:p2udt12148-p2udt12148lv),1,3,3,p2udt12148lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12148.1', 'p2udt12148lv.1.0', 'p2udt12148lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.60111, (-24.874), 47.3262, (154.7), 47.30756, (154.75), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12149-p2udt12149lv),1,3,3,p2udt12149lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['p2udt12149.2', 'p2udt12149lv.1.0', 'p2udt12149lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.5505026, (-152.61), 16.095, (26.416), 16.08932, (26.448), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:p2udt12150-p2udt12150lv),1,3,3,p2udt12150lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12150.1', 'p2udt12150lv.1.0', 'p2udt12150lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.045344, (-30.321), 30.68471, (148.93), 30.67519, (148.96), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12151-p2udt12151lv),1,3,3,p2udt12151lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12151.2', 'p2udt12151lv.1.0', 'p2udt12151lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.9198095, (-144.88), 26.88171, (34.403), 26.87555, (34.432), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12152-p2udt12152lv),1,3,3,p2udt12152lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt12152.2', 'p2udt12152lv.1.0', 'p2udt12152lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.843857, (-147.56), 54.24673, (31.833), 54.22892, (31.87), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt12153-p2udt12153lv),1,3,3,p2udt12153lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['p2udt12153.3', 'p2udt12153lv.1.0', 'p2udt12153lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.3584371, (90.97), 10.31585, (-90.388), 10.31368, (-90.366), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:p2udt12154-p2udt12154lv),1,3,3,p2udt12154lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12154.3', 'p2udt12154lv.1.0', 'p2udt12154lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.5510161, (90.834), 15.84543, (-90.557), 15.84294, (-90.54), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12155-p2udt12155lv),1,3,3,p2udt12155lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt12155.1', 'p2udt12155lv.1.0', 'p2udt12155lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.939935, (-23.054), 57.08668, (156.45), 57.06999, (156.49), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt12156-p2udt12156lv),1,3,3,p2udt12156lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['p2udt12156.1', 'p2udt12156lv.1.0', 'p2udt12156lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.3132011, (-27.252), 8.950996, (151.27), 8.949435, (151.29), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:p2udt12157-p2udt12157lv),1,3,3,p2udt12157lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12157.1', 'p2udt12157lv.1.0', 'p2udt12157lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.308418, (-24.252), 38.53868, (155.25), 38.52645, (155.29), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12158-p2udt12158lv),1,3,3,p2udt12158lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12158.1', 'p2udt12158lv.1.0', 'p2udt12158lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"2.611257, (-16.949), 77.60081, (162.85), 77.564, (162.93), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12159-p2udt12159lv),1,3,3,p2udt12159lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12159.1', 'p2udt12159lv.1.0', 'p2udt12159lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.9025841, (-32.321), 26.41553, (146.76), 26.40807, (146.78), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12160-p2udt12160lv),1,3,3,p2udt12160lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12160.2', 'p2udt12160lv.1.0', 'p2udt12160lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.7739866, (-147.6), 22.52313, (31.461), 22.51835, (31.485), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12161-p2udt12161lv),1,3,3,p2udt12161lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12161.1', 'p2udt12161lv.1.0', 'p2udt12161lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"2.167151, (-11.77), 64.24969, (168.06), 64.23272, (168.13), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12162-p2udt12162lv),1,3,3,p2udt12162lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12162.1', 'p2udt12162lv.1.0', 'p2udt12162lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.655201, (-15.183), 48.89982, (164.55), 48.88703, (164.61), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12165-p2udt12165lv),1,3,3,p2udt12165lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12165.3', 'p2udt12165lv.1.0', 'p2udt12165lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.484569, (97.214), 43.8164, (-83.204), 43.80149, (-83.158), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12167-p2udt12167lv),3,2,2,p2udt12167lv,wye ,0.48,100,1,0.805475,-1,0,"['p2udt12167', 'p2udt12167lv']","['delta', 'wye']","['12.47', '0.48']","['100', '100']","['1', '1']",3.29,35,30,['3.29'],2,.8,.8,65,15,1.61095,0.62,110,150,n,1.1,0.9,32,,0,1,"['0.805475', '0.805475']",,,NO,3.29,35,30,Lag,"0.6995807, (-46.516), 30.74842, (133.09), 0.6995706, (-166.51), 30.74796, (13.095), 0.6995571, (73.484), 30.74733, (-106.91), ",shell,0.005258141,1,['1100'],5.0929,6.9449,0.007,100,36,60,True,
Transformer.tr(r:p2udt12168-p2udt12168lv),3,2,2,p2udt12168lv,wye ,0.48,75,1,0.87204,-1,0,"['p2udt12168', 'p2udt12168lv']","['delta', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.1787514, (-56.464), 7.550017, (121.68), 0.1787623, (-176.47), 7.550542, (1.6736), 0.1787633, (63.538), 7.550589, (-118.32), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:p2udt12186-p2udt12186lv),1,3,3,p2udt12186lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12186.3', 'p2udt12186lv.1.0', 'p2udt12186lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.9548377, (91.832), 27.9536, (-88.941), 27.94619, (-88.913), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
