,bus1,bus2,linecode,length,phases,r1,x1,r0,x0,C1,C0,rmatrix,xmatrix,cmatrix,Switch,Rg,Xg,rho,geometry,units,spacing,wires,EarthModel,cncables,tscables,B1,B0,Seasons,Ratings,LineType,normamps,emergamps,faultrate,pctperm,repair,basefreq,enabled,like
Line.l(r:p1rlv2-rdm1),rdm1.1.2,p1rlv2.1.2,1P_UG_AL_1/0_Brenau_2,0.0183837,2,----,----,----,----,----,----,['0.9149 |0.3744 0.9149'],['0.4972667 |0.3969667 0.4972667'],['36.4998 |-16.3131 36.4998'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,205,600,0.1,20,3,60,True,
Line.l(r:p1rlv1398-rdt821lv),rdt821lv.1.2,p1rlv1398.1.2,1P_OH_AL_4/0_Zuzara_2,0.0605105,2,----,----,----,----,----,----,['0.4728 |0.2021 0.4728'],['0.2135333 |0.1247333 0.2135333'],['41.3578 |-20.4474 41.3578'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:p1rlv1400-rdt822lv),rdt822lv.1.2,p1rlv1400.1.2,1P_OH_AL_4/0_Zuzara_2,0.0387,2,----,----,----,----,----,----,['0.4728 |0.2021 0.4728'],['0.2135333 |0.1247333 0.2135333'],['41.3578 |-20.4474 41.3578'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:p1rlv1399-rdm1402),rdm1402.1.2,p1rlv1399.1.2,1P_OH_AL_4/0_Zuzara_2,0.0383281,2,----,----,----,----,----,----,['0.4728 |0.2021 0.4728'],['0.2135333 |0.1247333 0.2135333'],['41.3578 |-20.4474 41.3578'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:rdm1402-rdt822lv),rdt822lv.1.2,rdm1402.1.2,1P_OH_AL_2/0_Rucina_2,0.0197011,2,----,----,----,----,----,----,['0.7166333 |0.2875333 0.7166333'],['0.2888333 |0.1932333 0.2888333'],['39.3595 |-19.3421 39.3595'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:p1rlv1401-rdt823lv),rdt823lv.1.2,p1rlv1401.1.2,1P_OH_AL_4/0_Zuzara_2,0.0583815,2,----,----,----,----,----,----,['0.4728 |0.2021 0.4728'],['0.2135333 |0.1247333 0.2135333'],['41.3578 |-20.4474 41.3578'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:p1rlv1402-rdm1405),rdm1405.1.2,p1rlv1402.1.2,1P_OH_AL_4/0_Zuzara_2,0.121719,2,----,----,----,----,----,----,['0.4728 |0.2021 0.4728'],['0.2135333 |0.1247333 0.2135333'],['41.3578 |-20.4474 41.3578'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:rdm1405-rdt824lv),rdt824lv.1.2,rdm1405.1.2,1P_OH_AL_4/0_Zuzara_2,0.0333007,2,----,----,----,----,----,----,['0.4728 |0.2021 0.4728'],['0.2135333 |0.1247333 0.2135333'],['41.3578 |-20.4474 41.3578'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:p1rlv1403-rdm1406),rdm1406.1.2,p1rlv1403.1.2,1P_OH_AL_4/0_Zuzara_2,0.0663239,2,----,----,----,----,----,----,['0.4728 |0.2021 0.4728'],['0.2135333 |0.1247333 0.2135333'],['41.3578 |-20.4474 41.3578'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:rdm1406-rdt824lv),rdt824lv.1.2,rdm1406.1.2,1P_OH_AL_2/0_Rucina_2,0.0186001,2,----,----,----,----,----,----,['0.7166333 |0.2875333 0.7166333'],['0.2888333 |0.1932333 0.2888333'],['39.3595 |-19.3421 39.3595'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:p1rlv1404-rdt825lv),rdt825lv.1.2,p1rlv1404.1.2,1P_OH_AL_4/0_Zuzara_2,0.0386735,2,----,----,----,----,----,----,['0.4728 |0.2021 0.4728'],['0.2135333 |0.1247333 0.2135333'],['41.3578 |-20.4474 41.3578'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:p1rlv1405-rdt826lv),rdt826lv.1.2,p1rlv1405.1.2,1P_OH_AL_4/0_Zuzara_2,0.039451,2,----,----,----,----,----,----,['0.4728 |0.2021 0.4728'],['0.2135333 |0.1247333 0.2135333'],['41.3578 |-20.4474 41.3578'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:p1rlv1406-rdt827lv),rdt827lv.1.2,p1rlv1406.1.2,1P_OH_AL_4/0_Zuzara_2,0.0373916,2,----,----,----,----,----,----,['0.4728 |0.2021 0.4728'],['0.2135333 |0.1247333 0.2135333'],['41.3578 |-20.4474 41.3578'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:p1rlv1407-rdt828lv),rdt828lv.1.2,p1rlv1407.1.2,1P_OH_AL_4/0_Zuzara_2,0.0329248,2,----,----,----,----,----,----,['0.4728 |0.2021 0.4728'],['0.2135333 |0.1247333 0.2135333'],['41.3578 |-20.4474 41.3578'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:p1rlv6096-rdm6048),rdm6048.1.2,p1rlv6096.1.2,1P_OH_AL_4/0_Zuzara_2,0.0367666,2,----,----,----,----,----,----,['0.4728 |0.2021 0.4728'],['0.2135333 |0.1247333 0.2135333'],['41.3578 |-20.4474 41.3578'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:rdm6048-rdt3344lv),rdt3344lv.1.2,rdm6048.1.2,1P_OH_AL_2/0_Rucina_2,0.0191209,2,----,----,----,----,----,----,['0.7166333 |0.2875333 0.7166333'],['0.2888333 |0.1932333 0.2888333'],['39.3595 |-19.3421 39.3595'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:p1rlv6100-rdm6049),rdm6049.1.2,p1rlv6100.1.2,1P_OH_AL_2/0_Rucina_2,0.0231574,2,----,----,----,----,----,----,['0.7166333 |0.2875333 0.7166333'],['0.2888333 |0.1932333 0.2888333'],['39.3595 |-19.3421 39.3595'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:rdm6049-rdt3344lv),rdt3344lv.1.2,rdm6049.1.2,1P_OH_AL_2/0_Rucina_2,0.0141455,2,----,----,----,----,----,----,['0.7166333 |0.2875333 0.7166333'],['0.2888333 |0.1932333 0.2888333'],['39.3595 |-19.3421 39.3595'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:p1rlv6097-rdm6050),rdm6050.1.2,p1rlv6097.1.2,1P_OH_AL_4/0_Zuzara_2,0.0313575,2,----,----,----,----,----,----,['0.4728 |0.2021 0.4728'],['0.2135333 |0.1247333 0.2135333'],['41.3578 |-20.4474 41.3578'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:rdm6050-rdt3345lv),rdt3345lv.1.2,rdm6050.1.2,1P_OH_AL_4/0_Zuzara_2,0.0283264,2,----,----,----,----,----,----,['0.4728 |0.2021 0.4728'],['0.2135333 |0.1247333 0.2135333'],['41.3578 |-20.4474 41.3578'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:p1rlv6098-rdm6051),rdm6051.1.2,p1rlv6098.1.2,1P_OH_AL_2/0_Rucina_2,0.0141861,2,----,----,----,----,----,----,['0.7166333 |0.2875333 0.7166333'],['0.2888333 |0.1932333 0.2888333'],['39.3595 |-19.3421 39.3595'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:rdm6051-rdt3345lv),rdt3345lv.1.2,rdm6051.1.2,1P_OH_AL_2/0_Rucina_2,0.0254557,2,----,----,----,----,----,----,['0.7166333 |0.2875333 0.7166333'],['0.2888333 |0.1932333 0.2888333'],['39.3595 |-19.3421 39.3595'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:p1rlv6099-rdt3346lv),rdt3346lv.1.2,p1rlv6099.1.2,1P_OH_AL_4/0_Zuzara_2,0.0380646,2,----,----,----,----,----,----,['0.4728 |0.2021 0.4728'],['0.2135333 |0.1247333 0.2135333'],['41.3578 |-20.4474 41.3578'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,115,600,0.1,20,3,60,True,
Line.l(r:p1rlv6102-rdt3347lv),rdt3347lv.1.2,p1rlv6102.1.2,1P_UG_AL_1/0_Brenau_2,0.0728334,2,----,----,----,----,----,----,['0.9149 |0.3744 0.9149'],['0.4972667 |0.3969667 0.4972667'],['36.4998 |-16.3131 36.4998'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,205,600,0.1,20,3,60,True,
Line.l(r:p1rlv6103-rdt3348lv),rdt3348lv.1.2,p1rlv6103.1.2,1P_UG_AL_1/0_Brenau_2,0.0912215,2,----,----,----,----,----,----,['0.9149 |0.3744 0.9149'],['0.4972667 |0.3969667 0.4972667'],['36.4998 |-16.3131 36.4998'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,205,600,0.1,20,3,60,True,
Line.l(r:p1rlv6104-rdt3349lv),rdt3349lv.1.2,p1rlv6104.1.2,1P_UG_AL_1/0_Brenau_2,0.0318955,2,----,----,----,----,----,----,['0.9149 |0.3744 0.9149'],['0.4972667 |0.3969667 0.4972667'],['36.4998 |-16.3131 36.4998'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,205,600,0.1,20,3,60,True,
Line.l(r:p1rlv6108-rdt3350lv),rdt3350lv.1.2,p1rlv6108.1.2,1P_UG_AL_1/0_Brenau_2,0.0883785,2,----,----,----,----,----,----,['0.9149 |0.3744 0.9149'],['0.4972667 |0.3969667 0.4972667'],['36.4998 |-16.3131 36.4998'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,205,600,0.1,20,3,60,True,
Line.l(r:p1rlv6109-rdt3351lv),rdt3351lv.1.2,p1rlv6109.1.2,1P_UG_AL_1/0_Brenau_2,0.0773702,2,----,----,----,----,----,----,['0.9149 |0.3744 0.9149'],['0.4972667 |0.3969667 0.4972667'],['36.4998 |-16.3131 36.4998'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,205,600,0.1,20,3,60,True,
Line.l(r:p1rlv6110-rdt3352lv),rdt3352lv.1.2,p1rlv6110.1.2,1P_UG_AL_1/0_Brenau_2,0.0793724,2,----,----,----,----,----,----,['0.9149 |0.3744 0.9149'],['0.4972667 |0.3969667 0.4972667'],['36.4998 |-16.3131 36.4998'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,205,600,0.1,20,3,60,True,
Line.l(r:p1rlv6111-rdt3353lv),rdt3353lv.1.2,p1rlv6111.1.2,1P_UG_AL_1/0_Brenau_2,0.0248348,2,----,----,----,----,----,----,['0.9149 |0.3744 0.9149'],['0.4972667 |0.3969667 0.4972667'],['36.4998 |-16.3131 36.4998'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,205,600,0.1,20,3,60,True,
Line.l(r:p1rlv6112-rdt3354lv),rdt3354lv.1.2,p1rlv6112.1.2,1P_UG_AL_1/0_Brenau_2,0.0170701,2,----,----,----,----,----,----,['0.9149 |0.3744 0.9149'],['0.4972667 |0.3969667 0.4972667'],['36.4998 |-16.3131 36.4998'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,205,600,0.1,20,3,60,True,
Line.l(r:p1rlv6113-rdt3354lv),rdt3354lv.1.2,p1rlv6113.1.2,1P_UG_AL_1/0_Brenau_2,0.0170701,2,----,----,----,----,----,----,['0.9149 |0.3744 0.9149'],['0.4972667 |0.3969667 0.4972667'],['36.4998 |-16.3131 36.4998'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,205,600,0.1,20,3,60,True,
Line.l(r:rdt141-rdt143),rdt141-rdt143x.2,rdt141-rdt143xx.2,1P_UG_AL_1,0.0857331,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt141-rdt142),rdt141-rdt142xx.2,rdt141-rdt142x.2,1P_UG_AL_1,0.0173653,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt140-rdt142),rdt140-rdt142x.2,rdt140-rdt142xx.2,1P_UG_AL_1,0.0570517,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt139-rdt140),rdt139-rdt140x.2,rdt140.2,1P_OH_AL_ACSR_#2_Sparrow_1,0.189121,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt157-rdt158),rdt157-rdt158x.2,rdt157.2,1P_OH_AL_ACSR_#2_Sparrow_1,0.0298821,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt158-rdt159),rdt158-rdt159x.1,rdt159.1,1P_OH_AL_ACSR_#2_Sparrow_1,0.0217172,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt163-rdt166),rdt163-rdt166xx.2,rdt163-rdt166x.2,1P_UG_AL_1,0.143348,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt170-rdt171),rdt170-rdt171x.2,rdt170-rdt171xx.2,1P_UG_AL_1,0.049843,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt167-rdt170),rdt167-rdt170xx.2,rdt167-rdt170xxx.2,1P_UG_AL_1,0.0967801,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt179-rdt180),rdt179-rdt180xx.3,rdt179-rdt180x.3,1P_UG_AL_1,0.0373574,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt172-rdt180),rdt172-rdt180x.3,rdt172-rdt180xx.3,1P_UG_AL_1,0.0803906,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt172-rdt173),rdt172-rdt173xx.3,rdt172-rdt173x.3,1P_UG_AL_1,0.0578755,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt173-rdt174),rdt173-rdt174xx.3,rdt173-rdt174x.3,1P_UG_AL_1,0.0718545,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt168-rdt169),rdt168-rdt169xx.3,rdt168-rdt169x.3,1P_UG_AL_1,0.0658926,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt169-rdt175),rdt169-rdt175xx.3,rdt169-rdt175x.3,1P_UG_AL_1,0.0564707,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt175-rdt176),rdt175-rdt176xx.3,rdt175-rdt176x.3,1P_UG_AL_1,0.0282354,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt184-rdt185),rdt184.2,rdt185.2,1P_OH_AL_ACSR_#2_Sparrow_1,0.0777065,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt176-rdt184),rdt176-rdt184x.2,rdt184.2,1P_OH_AL_ACSR_#2_Sparrow_1,0.0582826,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt181-rdt186),rdt186.1,rdt181.1,1P_OH_AL_ACSR_#2_Sparrow_1,0.108723,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt182-rdt186),rdt182-rdt186x.1,rdt182-rdt186xx.1,1P_UG_AL_1,0.0387091,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt182-rdt183),rdt182-rdt183xx.1,rdt182-rdt183x.1,1P_UG_AL_1,0.0387093,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt178-rdt183),rdt178-rdt183x.1,rdt178-rdt183xx.1,1P_UG_AL_1,0.0290368,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt177-rdt178),rdt177-rdt178xx.1,rdt177-rdt178xxx.1,1P_UG_AL_1,0.0290368,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt45-rdt46),rdt45-rdt46x.1,rdt45.1,1P_OH_AL_ACSR_#2_Sparrow_1,0.174861,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt48-rdt49),rdt48.3,rdt49.3,1P_OH_AL_ACSR_#2_Sparrow_1,0.0504809,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt46-rdt48),rdt46-rdt48x.3,rdt48.3,1P_OH_AL_ACSR_#2_Sparrow_1,0.274842,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt44-rdt58),rdt44.3,rdt58.3,1P_OH_AL_ACSR_#2_Sparrow_1,0.252306,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt44-rdt50)_s0,rdt44-rdt50xx.3,rdt44-rdt50x.3,1P_OH_AL_ACSR_#2_Sparrow_1,0.127049,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt44-rdt50)_s1,rdt44-rdt50x.3,rdt44.3,1P_OH_AL_ACSR_#2_Sparrow_1,0.344377,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt10-rdt12),rdt10-rdt12xx.2,rdt10-rdt12xxx.2,1P_UG_AL_1,0.001,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt126-rdt127),rdt126.1,rdt127.1,1P_OH_AL_ACSR_#2_Sparrow_1,0.129944,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt126-rdt133)_s0,rdt126-rdt133xx.1,rdt126-rdt133x.1,1P_OH_AL_ACSR_#2_Sparrow_1,0.150635,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt126-rdt133)_s1,rdt126-rdt133x.1,rdt126.1,1P_OH_AL_ACSR_#2_Sparrow_1,0.386489,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt117-rdt118),rdt118.2,rdt117.2,1P_OH_AL_ACSR_#2_Sparrow_1,0.172703,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt118-rdt119),rdt118-rdt119xx.2,rdt118-rdt119x.2,1P_UG_AL_1,0.0896712,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt119-rdt122),rdt119-rdt122xx.2,rdt119-rdt122x.2,1P_UG_AL_1,0.156185,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt122-rdt123),rdt123.2,rdt122.2,1P_OH_AL_ACSR_#2_Sparrow_1,0.0566059,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt123-rdt125)_s0,rdt123-rdt125xx.2,rdt123-rdt125x.2,1P_OH_AL_ACSR_#2_Sparrow_1,0.123195,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt123-rdt125)_s1,rdt123-rdt125x.2,rdt123.2,1P_OH_AL_ACSR_#2_Sparrow_1,0.0344658,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt120-rdt121),rdt121.3,rdt120.3,1P_OH_AL_ACSR_#2_Sparrow_1,0.0768417,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt121-rdt124),rdt124.3,rdt121.3,1P_OH_AL_ACSR_#2_Sparrow_1,0.114656,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt124-rdt125),rdt124-rdt125x.3,rdt124.3,1P_OH_AL_ACSR_#2_Sparrow_1,0.145935,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt129-rdt130),rdt129.3,rdt130.3,1P_OH_AL_ACSR_#2_Sparrow_1,0.0517338,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt129-rdt131),rdt129.3,rdt131.3,1P_OH_AL_ACSR_#2_Sparrow_1,0.0321519,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt129-rdt132)_s0,rdt129-rdt132xx.3,rdt129-rdt132x.3,1P_OH_AL_ACSR_#2_Sparrow_1,0.138185,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt129-rdt132)_s1,rdt129-rdt132x.3,rdt129.3,1P_OH_AL_ACSR_#2_Sparrow_1,0.0838124,1,----,----,----,----,----,----,['1.0412'],['0.7627'],['7.69673'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,165,600,0.1,20,3,60,True,
Line.l(r:rdt14-rdt15),rdt14-rdt15xx.3,rdt14-rdt15x.3,1P_UG_AL_1,0.0292125,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
Line.l(r:rdt11-rdt15),rdt11-rdt15xx.3,rdt11-rdt15xxx.3,1P_UG_AL_1,0.109365,1,----,----,----,----,----,----,['0.9177'],['0.9547'],['158.492'],False,0.01805,0.155081,100,,km,,,Deri,,,----,----,1,['400'],oh,151,600,0.1,20,3,60,True,
